,2009-01-31,2009-02-28,2009-03-31,2009-04-30,2009-05-31,2009-06-30,2009-07-31,2009-08-31,2009-09-30,2009-10-31,2009-11-30,2009-12-31,2010-01-31,2010-02-28,2010-03-31,2010-04-30,2010-05-31,2010-06-30,2010-07-31,2010-08-31,2010-09-30,2010-10-31,2010-11-30,2010-12-31,2011-01-31,2011-02-28,2011-03-31,2011-04-30,2011-05-31,2011-06-30,2011-07-31,2011-08-31,2011-09-30,2011-10-31,2011-11-30,2011-12-31,2012-01-31,2012-02-29,2012-03-31,2012-04-30,2012-05-31,2012-06-30,2012-07-31,2012-08-31,2012-09-30,2012-10-31,2012-11-30,2012-12-31,2013-01-31,2013-02-28,2013-03-31,2013-04-30,2013-05-31,2013-06-30,2013-07-31,2013-08-31,2013-09-30,2013-10-31,2013-11-30,2013-12-31,2014-01-31,2014-02-28,2014-03-31,2014-04-30,2014-05-31,2014-06-30,2014-07-31,2014-08-31,2014-09-30,2014-10-31,2014-11-30,2014-12-31,2015-01-31,2015-02-28,2015-03-31,2015-04-30,2015-05-31,2015-06-30,2015-07-31,2015-08-31,2015-09-30,2015-10-31,2015-11-30,2015-12-31,2016-01-31,2016-02-29,2016-03-31,2016-04-30,2016-05-31,2016-06-30,2016-07-31,2016-08-31,2016-09-30,2016-10-31,2016-11-30,2016-12-31,2017-01-31,2017-02-28,2017-03-31,2017-04-30,2017-05-31,2017-06-30,2017-07-31,2017-08-31,2017-09-30,2017-10-31,2017-11-30,2017-12-31,2018-01-31,2018-02-28,2018-03-31,2018-04-30,2018-05-31,2018-06-30,2018-07-31,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,2021-02-28,2021-03-31,2021-04-30,2021-05-31,2021-06-30,2021-07-31,2021-08-31,2021-09-30,2021-10-31
75,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,188.0,750.0,1050.0,1500.0,2500.0,3005.0,4250.0,5000.0,6625.0,7500.0,7542.05,7800.0,7607.46,7941.06,8507.61,8000.0,8999.0,10000.0,9952.71,9952.71,9388.5485,9210.2807,9418.9,8999.0,8999.0,9751.0,10000.0,9926.8,9926.8,9851.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10001.73260101,10000.0,10000.0,10000.09997866,10000.0,10000.0,10000.0,10000.00000001,10009.25211002,10770.51557723,10689.03481088,10682.017762,10000.023365,10000.015695,10000.015695,10000.015695,10000.023465,10000.015895,10000.023575,10000.023575,10000.015805,10000.00870401,10429.06336165,11431.60015345,10689.04314594,10770.52491229,11111.00151006,11111.00151006,10770.52491229,12943.80739331,12000.01080408,12000.01080408,11877.72087953,11000.000135,12276.55888904,11877.72107953,14023.05084519,12000.01113908,13206.9567983,12039.15888732,12241.81587616,13000.051435,13000.051435,12011.13041502,11674.51172844,12000.00255005,12260.8951694,12235.028157,12011.13041502,12011.13041502,12480.86572271,12000.01113908,11336.84146675,14000.0012407,12562.10975239,13000.051435,12799.99950753,13000.051435,13900.0,14000.0,14000.0,14000.00000765,13900.00003966,14837.0065,14837.00602837,14999.89957895,14999.998648,14999.89962559,14000.00012582,10009.26245835,10222.16130593,11102.00023039,11336.84174268,11336.84174268,12000.00012,12000.00000777,11809.47558135,11722.63862532,11699.77009121,11548.93785389,11979.65384784,11927.23973508,11826.94388139,11901.53553868,11927.23974708,11826.94389339,12000.00001977,11979.65386161,11809.47560112,11901.53557803,11979.65394637,11901.53564638,12000.00007447,11102.00050714,10499.99907614,10000.03441444,10000.01132515,10000.01028219,10000.01625412,10000.01226138,10000.01625412,10000.01132515,10000.01251028,10000.07740276
76,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,150.0,726.29,1010.0,1500.0,2450.0,3000.0,4170.0,5000.0,6600.0,7372.0,7530.0,7542.05,7530.0,7800.0,8500.0,7941.06,8000.0,10000.0,9851.0,9851.0,9260.0,9081.4360236,9260.0,8850.6,8796.84981874,9478.77,10000.0,9924.81999112,9924.81999112,9836.8,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.00000001,10000.0,10000.0,10000.00000001,10000.0,10000.0,10000.0,10000.00000001,10001.73360102,10689.03481088,10578.999992,10378.74616562,10000.023365,10000.015595,10000.015595,10000.015595,10000.015795,10000.015795,10000.015905,10000.023575,10000.015805,10000.00870401,10353.04387647,11111.00041006,10682.01832706,10689.04414594,10770.52491229,10770.52491229,10689.04414594,12554.48579528,12000.00130006,12000.00130006,11719.87282982,10770.52504729,12039.15878732,11350.48484878,14000.001335,11877.72117953,13167.001435,12037.9475726,12039.15888732,12039.15888732,12039.15888732,12000.01113908,11621.61565268,11882.50104191,12011.13041502,12011.13041502,12002.55963572,12008.18,12011.13041502,12000.0,11311.81213307,13600.14633477,12000.29,12799.99950753,12562.10975239,12799.99950753,13600.14643477,13900.0,13900.0,13900.0,13575.90400696,14507.2995871,14500.00007682,14500.00008368,14999.89959783,14849.81679904,13900.00012366,10001.74104654,10088.0000509,10959.80677426,11146.94910128,11102.00025019,12000.0,12000.00000777,11800.00134356,11660.31576682,11660.31576682,11102.0002712,11964.074,11901.53553868,11809.47558912,11826.94388139,11901.53555068,11809.47560112,12000.000012,11901.53555068,11722.63879886,11826.94392074,11901.53563544,11826.94398909,12000.00007447,11001.00008775,10009.26269774,10000.01625412,10000.01028295,10000.0040066,10000.01226138,10000.01132515,10000.01251028,10000.01028295,10000.01132515,10000.03453076
77,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,150.0,700.0,1000.0,1500.0,2400.0,2900.0,4150.0,5000.0,6062.74,7250.0,7500.0,7530.0,7500.0,7589.67,8458.0,7799.0,7994.44337099,10000.0,9780.0,9780.0,9210.2807,9000.0,9210.2807,8796.84981874,8418.9,9444.0,10000.0,9869.54,9869.54,9478.77,9924.81999112,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.00000001,10000.00030001,10132.91928005,10500.0,10352.63288089,10000.023365,10000.015595,10000.015595,10000.015595,10000.015695,10000.015795,10000.015805,10000.015905,10000.00887301,10000.00870401,10350.13731018,10836.8367236,10667.40030006,10682.01932706,10689.04414594,10689.04414594,10682.01932706,12039.15845232,11877.72074453,11877.72074453,11336.83706675,10689.04428094,12000.01113908,11336.83726675,13946.411764,11350.48494878,13000.051435,12011.13041502,12011.13041502,12011.13041502,12011.13041502,12000.00255005,11350.48494878,11881.00556538,12002.55963572,12002.55963572,12000.01113908,12000.29,12008.0,11877.72117953,10929.07818823,13270.39354286,12000.01113908,12759.13173831,12500.0,12562.11052411,13000.051435,13575.90366525,13575.9039673,13575.9039673,13376.43680358,14500.00004511,14000.00007234,14315.6420352,14864.40505698,14627.40790037,13649.81580904,10000.01411988,10009.26246835,10910.16861665,11102.00025019,11000.01182864,12000.0,12000.00000777,11722.63862532,11548.93692936,11548.93694046,11091.05666661,11927.23973508,11809.47558912,11743.99993465,11809.47558912,11826.94389339,11722.63879886,11979.65386161,11826.94389339,11372.8333106,11809.47562847,11826.94397815,11809.47569682,12000.0000667,10932.17762214,10001.84574929,10000.01458392,10000.01028219,10000.00206252,10000.01132515,10000.01028295,10000.01132515,10000.01028219,10000.01028295,10000.02511674
78,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,150.0,700.0,1000.0,1472.3,2400.0,2760.27,4100.05,4999.0,6050.0,7200.0,7500.0,7500.0,7500.0,7536.42,8333.33,7712.12,7941.06,10000.0,9478.77,9478.77,9081.4360236,8999.59,9081.4360236,8739.3519542,8111.0,9260.0,9962.22307692,9851.0,9851.0,9424.0,9869.54,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.00000001,10000.00020001,10009.25247902,10290.04119437,10242.48380401,10000.015595,10000.00866301,10000.00866301,10000.00866301,10000.015695,10000.00886301,10000.015805,10000.015805,10000.00870401,10000.00860401,10295.86675525,10770.52381229,10631.28446272,10667.40030006,10682.01932706,10682.01932706,10667.40030006,12000.01080408,11796.21612946,11336.83693175,11111.00164506,10682.01946206,11877.72107953,11111.00184506,13167.001435,11336.83726675,12200.0,12000.01113908,12000.01113908,12000.01113908,12000.01113908,11877.72117953,11336.83726675,11877.72117953,12000.01113908,12000.01113908,11877.72117953,12000.01113908,12000.29,11735.027488,10904.0001,13174.556549,11898.38293724,12562.10975239,12000.29,12000.29,12799.99950753,13539.98241904,13376.43676392,13376.43676392,13000.05147466,14000.00004731,13900.00007016,14000.00007918,14627.40787261,14500.00013032,13000.05155982,10000.01078296,10001.74084017,10885.2066031,10959.80679406,10959.80679406,12000.0,12000.0,11660.31576682,11336.84175592,11336.84176703,11000.03967059,11901.53553091,11722.63878686,11722.63878686,11722.63878686,11809.47560112,11681.87785852,11901.53555068,11809.47560112,11329.61278134,11722.63882621,11809.47568588,11722.63889456,11979.65396278,10770.53461781,10001.74099036,10000.01226138,10000.00630541,10000.00080534,10000.01028295,10000.01028219,10000.01028295,10000.00239116,10000.01028219,10000.01625412
79,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,150.0,652.57,1000.0,1450.0,2320.41,2750.0,4000.0,4850.0,6000.0,7001.42,7372.0,7500.0,7372.0,7530.0,8022.36,7500.0,7900.65,10000.0,9444.0,9444.0,9000.0,8999.0,8999.59,8669.16,8000.0,9210.2807,9926.8,9815.5,9751.0,9260.0,9851.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.00000001,10000.00020001,10001.73397002,10009.25247902,10176.20030001,10000.015595,10000.00849401,10000.00849401,10000.00849401,10000.00876301,10000.00869401,10000.00887301,10000.015805,10000.00870401,10000.00860401,10009.26081408,10689.04304594,10009.26091408,10236.80712953,10667.40030006,10667.40030006,10009.26191408,12000.00130006,11674.26211075,11111.00151006,11000.000135,10652.40030006,11336.83726675,10770.52524729,13009.42675541,11111.00184506,12039.15888732,11877.72117953,11877.72117953,12000.00255005,12000.00255005,11643.9983111,11111.00364506,11861.01594037,11998.84073032,11996.0,11350.48494878,12000.0,12000.01113908,11602.65108946,10770.52524729,13000.051435,11822.52880397,12000.29,11799.99950753,11799.99950753,12384.95369605,13376.43673927,13000.051435,13000.051435,12799.99954719,13900.00004511,13575.90403198,13900.00007702,14500.00010256,14315.64208184,12799.99963235,10000.01054618,10000.01412988,10820.6223304,10910.16863645,10910.16863645,11927.2397095,12000.0,11618.03983568,11102.0002712,11102.0002712,11000.00011111,11809.47558135,11660.3158024,11660.3160364,11660.3160364,11722.63879886,11660.3160484,11826.94389339,11722.63879886,11242.61345643,11690.45527231,11722.63888362,11711.99768004,11901.53565185,10675.8458876,10000.03441444,10000.0113073,10000.00399566,10000.00021548,10000.01028219,10000.00208696,10000.01028219,10000.00081628,10000.00239116,10000.01251028
80,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,150.0,650.0,1000.0,1418.37,2305.67,2700.0,4000.0,4615.0,5900.0,6999.0,7250.0,7372.0,7250.0,7500.0,8000.0,7500.0,7799.0,9952.71,9260.0,9260.0,8999.59,8796.84981874,8999.0,8418.9,8000.0,9081.4360236,9924.81999112,9751.0,9705.25,9210.2807,9836.8,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.00000001,10000.00020001,10000.00083801,10001.73397002,10084.17667,10000.015595,10000.00839401,10000.00839401,10000.00849401,10000.00859401,10000.00869401,10000.00870401,10000.00887301,10000.00870401,10000.00860401,10001.74220508,10682.01822706,10001.74230508,10009.26191408,10009.26191408,10300.08891004,10001.74330508,11877.72074453,11336.83693175,10770.52491229,10770.52504729,10009.26204908,11232.12702343,10689.04448094,13000.051435,11000.17,12011.13041502,11363.01072608,11363.01072608,11877.72117953,11877.72117953,11548.101,11000.0,11807.5393878,11964.06952965,11913.80812381,11336.84146675,11877.72117953,12000.0,11336.84146675,10640.40160006,12799.99950753,11820.10564199,12000.01113908,11739.2760462,11784.41406435,12000.29,13000.051435,12799.99950753,12799.99950753,12593.8117,13575.90400696,13376.43683407,13575.90403882,14315.64205408,14000.00012582,12322.00924847,10000.0103068,10000.01079296,10770.52547012,10885.2066229,10885.2066229,11800.00088145,12000.0,11336.84175592,11000.01183641,11000.01183641,10999.77009121,11722.63862532,11627.35703686,11548.93786166,11548.93786166,11660.3160484,11548.93787366,11809.47560112,11548.93787366,11104.98037118,11390.8325435,11363.90000547,11367.07345043,11826.94399456,10499.99907067,10000.01625412,10000.01061476,10000.00203506,10000.0001321,10000.00208696,10000.00081628,10000.00239116,10000.00072341,10000.00081628,10000.01132515
81,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,150.0,615.01,950.0,1350.0,2250.0,2650.03,4000.0,4454.74,5600.95,6900.0,7029.5,7250.0,7215.0,7500.0,8000.0,7479.38,7712.12,9851.0,9210.2807,9210.2807,8999.0,8669.16,8796.84981874,8111.0,8000.0,8999.59,9869.54,9559.96,9478.77,9081.4360236,9478.77,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.00000001,10000.00020001,10000.00066901,10000.00083801,10009.26024902,10000.00866301,10000.00839401,10000.00839401,10000.00849401,10000.00859401,10000.00869401,10000.00870401,10000.00870401,10000.00860401,10000.00860401,10000.03510006,10667.40020006,10000.03174506,10001.74330508,10001.74330508,10009.26191408,10000.03274506,11111.00151006,11111.00151006,10689.04414594,10691.0,10001.74344008,11111.00184506,10682.01966206,12819.44054156,10770.52524729,12000.01113908,11350.48494878,11350.48494878,11350.48494878,11350.48494878,11350.48494878,10945.52941077,11350.48494878,11913.80812381,11881.00556538,11297.4227718,11653.4178,11877.72117953,11297.4228718,10503.35308553,12562.10975239,11799.99950753,11898.38293724,11336.84156675,11739.2760462,11840.03904014,12799.99950753,12618.0,12443.03018,12418.90003966,13376.43680903,13000.05150634,13448.2395619,14000.00009806,13900.00012366,12000.29012482,10000.01010975,10000.01055618,10222.16131603,10770.52550124,10770.52550124,11722.63851755,12000.0,11102.0002712,11000.00011111,11000.00011111,10959.80681507,11660.31579463,11548.93786166,11327.35703686,11104.98035918,11548.93787366,11104.98037118,11722.63879886,11225.15799315,11102.00044697,11104.98039853,11322.87498154,11104.98042041,11809.47570229,10009.2626868,10000.01457298,10000.01028295,10000.0007944,10000.00004432,10000.00081081,10000.00022642,10000.00081628,10000.00022642,10000.00022642,10000.01028295
82,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,150.0,600.0,946.36,1349.39,2245.0,2509.66,4000.0,4350.05,5200.0,6900.0,7001.42,7001.42,7033.23,7496.0,8000.0,7400.0,7500.0,9780.0,9081.4360236,9101.05796153,8796.84981874,8602.7265,8739.3519542,8000.0,7941.06,8999.0,9851.0,9478.77,9424.0,9007.97806259,9424.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.00000001,10000.00020001,10000.00056901,10000.00066901,10001.74174002,10000.00849401,10000.00839401,10000.00839401,10000.00839401,10000.00859401,10000.00859401,10000.00870401,10000.00870401,10000.00860401,10000.00860401,10000.03164506,10572.19192011,10000.02387506,10000.03274506,10000.03274506,10001.74330508,10000.02487506,10770.52491229,10931.71462078,10682.01932706,10689.04428094,10000.03288006,10770.52524729,10652.40150006,12039.15878732,10689.04448094,11877.72117953,11336.83726675,11336.83726675,11336.83726675,11342.98523576,11336.83726675,10896.93984148,11336.83726675,11881.00556538,11877.72117953,11111.00364506,11350.48494878,11735.027488,10940.0,10248.01956206,12011.13041502,11739.2760462,11799.99950753,11256.74825602,11548.08334584,11800.00045513,12000.29,12474.54363893,12000.29,12161.47876758,13000.05147466,12799.99957887,13191.61483716,13900.0000959,13575.90408546,11927.23950709,10000.0100998,10000.0103168,10088.0000509,10250.47352526,10541.28385224,11336.84174268,11927.23971727,11000.01183641,10959.80681507,10959.80681507,10910.16864969,11548.93785389,11102.00027897,11104.98035918,11102.00042897,11104.98037118,11102.00044697,11548.93787366,11104.98037118,10932.1775454,11102.00047432,11299.90000547,11102.00049073,11722.63890003,10001.7409683,10000.01226138,10000.01028219,10000.00020454,10000.00003829,10000.00022642,10000.00005733,10000.00072341,9999.99964767,9999.99964767,10000.01028219
83,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,119.01,600.0,900.0,1217.0,2244.0,2500.0,4000.0,4250.0,5100.0,6742.63,6999.0,6999.0,7012.58,7372.0,7941.06,7372.0,7500.0,9699.79333537,9000.0,9081.4360236,8720.0,8111.0,8669.16,8000.0,7900.65,8901.33618658,9815.5,9444.0,9260.0,8999.0,9260.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.00000001,10000.00020001,10000.00056901,10000.00056901,10000.03118,10000.00839401,10000.00839401,10000.00839401,10000.00839401,10000.00849401,10000.00859401,10000.00860401,10000.00870401,10000.00860401,10000.00850401,10000.02377506,10009.26081408,10000.02377503,10000.02487506,10000.02487506,10000.03274506,10000.02477503,10689.04414594,10770.52491229,10667.40030006,10682.01946206,10000.02501006,10689.04448094,10009.26224908,12000.01113908,10652.40150006,11350.48494878,11111.00184506,11111.00184506,11111.00184506,11336.83726675,11111.00364506,10848.61663678,11111.00364506,11877.72117953,11350.48494878,10770.52524729,11336.84146675,11336.84146675,10904.0001,10118.45173755,12000.29,11542.0621491,11739.2760462,11185.026565,11336.84156675,11336.84156675,11931.78964004,12322.18542239,11931.78967357,12085.20832491,12799.99954719,12418.90006468,13000.05151318,13783.94945596,13000.05155982,11837.00609338,10000.0100998,10000.01011975,10009.26246835,10088.0000707,10250.47352526,11102.00025019,11800.00133809,11000.00011111,10932.02175169,10910.16864969,10885.20673989,11102.0002712,11038.03007078,11102.00027897,11092.35703686,11102.00044697,11067.42774199,11104.98037118,11102.00044697,10770.52849022,10932.17758385,11188.98155587,10932.17760573,11180.00001094,10000.03441444,10000.0113073,10000.00629447,10000.00012663,10000.00003829,10000.00005733,10000.00005526,10000.00022642,9975.31942691,9975.31942691,10000.00240116
84,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,100.0,600.0,895.65,1050.0,2200.0,2500.0,3900.0,4250.0,5000.0,6705.0,6900.0,6969.69,6999.0,7250.0,7530.0,7000.0,7400.0,9478.77,8999.59,9000.0,8669.16,8000.0,8148.6,8000.0,7799.0,8418.9,9751.0,9300.0,9210.2807,8949.01,9210.2807,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.00000001,10000.00020001,10000.00056901,10000.00056901,10000.02331,10000.00839401,10000.00839401,10000.00839401,10000.00839401,10000.00849401,10000.00859401,10000.00860401,10000.00860401,10000.00860401,10000.00850401,10000.02367503,10001.74220508,10000.02377503,10000.02477503,10000.02477503,10000.02487506,10000.02477503,10682.01932706,10689.04414594,10637.05179593,10667.40030006,10000.02491003,10682.01966206,10001.74354008,11877.72107953,10648.01966206,11336.83726675,11000.17,10831.9997688,10997.097559,11111.00184506,10965.81955048,10770.52524729,10770.52524729,11350.48494878,11336.84146675,10640.40150006,11297.4227718,11297.4227718,10770.52524729,10009.26224908,12000.01113908,11440.0,11336.84146675,10770.52524729,11185.026565,11185.026565,11800.00045513,12000.29,11800.00046401,12000.29003966,12418.90003966,12000.29007134,12799.99958571,13575.9040577,12799.99963235,11800.00058883,10000.00980493,10000.0101098,10001.74084017,10009.26248815,10009.26248815,11000.01446186,11722.63862532,10963.26127011,10910.16864969,10885.20673989,10814.41861989,11000.03968241,11000.03968241,11000.03968241,11000.03968241,11052.35704886,11052.35704886,11102.00044697,10770.52849022,10500.03950961,10770.528697,11104.98040947,10929.6326922,11104.98042588,10000.01625412,10000.01061476,10000.00398472,10000.00003885,10000.00003829,10000.00005526,10000.0000547,9999.99998175,9905.97138233,9905.97138233,10000.00022642
85,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,100.0,569.61,852.64,1000.0,2190.0,2500.0,3750.02,4219.5,5000.0,6700.14,6900.0,6900.65,6969.69,6999.0,7500.0,6999.0,7372.0,9444.0,8999.0,8999.59,8215.95177394,7941.06,8111.0,7941.06,7779.96,8376.56394362,9478.77,9260.0,9081.4360236,8706.5,9081.4360236,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.00000001,10000.00020001,10000.00056901,10000.00056901,10000.02331,10000.00839401,10000.00839401,10000.00839401,10000.00839401,10000.00849401,10000.00859401,10000.00860401,10000.00860401,10000.00860401,10000.00850401,10000.02367503,10000.03164506,10000.01600503,10000.02477503,10000.02477503,10000.02477503,10000.01700503,10667.40030006,10682.01932706,10009.26191408,10514.78461465,10000.02491003,10652.40050006,10000.03298006,11495.88597232,10409.59307144,11138.6592713,10831.9997688,10770.52524729,10770.52524729,10770.52524729,10770.52524729,10689.04448094,10690.16412178,11336.84146675,11297.4227718,10248.01956206,11111.00364506,10904.0,10640.40160006,10001.74,11898.38293724,11336.84146675,11251.33780695,10747.71305162,11102.0,11102.0,11349.15917741,11931.78967357,11336.8415914,11931.78971323,12085.20833036,11931.78973825,12553.37962892,13000.05153206,12553.37967556,11402.85285468,10000.00929235,10000.0101098,10000.01412988,10001.74085997,10001.74085997,11000.01182864,11660.31576127,10959.80681507,10885.20673989,10814.41861989,10770.52660448,11000.00012293,11000.0001307,11000.0001307,11000.0001307,11000.03969441,11000.03969441,11000.0001427,10744.09727325,10250.0011,10500.03953696,11102.00048526,10770.5340544,11102.00050167,10000.01456204,10000.01028295,10000.00202412,10000.00003282,10000.00003829,10000.00004923,10000.00004923,9999.99964767,9904.96470901,9904.96470901,10000.00000547
86,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,100.0,550.0,850.0,1000.0,2100.02,2500.0,3700.0,4170.0,5000.0,6679.88,6850.06,6900.0,6910.0,6969.69,7500.0,6926.85,7288.33,9260.0,8000.0,8999.0,8000.0,7900.65,8000.0,7900.65,7659.1,8111.0,9444.0,9210.2807,8999.0,8418.9,8999.0,10000.0,9924.81999112,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.00000001,10000.00020001,10000.00056901,10000.00056901,10000.02331,10000.00839401,10000.00839401,10000.00839401,10000.00839401,10000.00849401,10000.00859401,10000.00860401,10000.00860401,10000.00850401,10000.00840402,10000.01600503,10000.02377506,10000.01600503,10000.01700503,10000.01700503,10000.02477503,10000.01700503,10500.0,10667.40030006,10001.74330508,10135.01563888,10000.01724003,10009.26224908,10000.02511006,11350.48484878,10400.0,11111.00184506,10770.52524729,10716.76030158,10716.76030158,10716.76030158,10716.76030158,10652.40150006,10689.04448094,11111.00364506,11111.00364506,10009.26224908,10770.52524729,10770.52524729,10500.0,10000.03298006,11813.45727496,11192.51808474,11192.51808474,10640.40160006,11091.80981871,10770.52524729,11336.84156675,11800.00046401,11328.03513382,11800.00050367,12000.29003966,11800.00053535,12000.29007818,12799.99960459,12000.29012482,11389.07693671,10000.00609622,10000.00980493,10000.01079296,10000.01414968,10000.01414968,10959.80679406,11618.03983568,10910.16864969,10814.41861434,10770.52551448,10743.01045121,10885.20673989,10953.63325015,10885.20681806,10770.52683571,11000.0001427,11000.0001427,10770.52849022,10500.03950961,10009.26252116,10250.00112735,10932.17759479,10500.03955884,11001.00007681,10000.01193716,10000.01028219,10000.00078346,10000.00003282,9999.99963673,10000.00004923,9999.99964767,9999.9916,9904.34110371,9904.34110371,9999.99964767
87,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,100.0,550.0,844.95,1000.0,2100.0,2500.0,3555.0,4150.0,5000.0,6625.0,6705.0,6900.0,6900.0,6900.0,7372.0,6925.18,7000.01234567,9210.2807,7941.06,8881.01234567,7941.06,7799.0,8000.0,7799.0,7500.0,8001.0,9392.0,9081.4360236,8949.01,8376.56394362,8872.137451,10000.0,9851.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.00000001,10000.00020001,10000.00056901,10000.00056901,10000.01554,10000.00839401,10000.00829401,10000.00829401,10000.00829401,10000.00849401,10000.00849401,10000.00860401,10000.00860401,10000.00850401,10000.00840401,10000.01590503,10000.02367503,10000.00890404,10000.01700503,10000.01700503,10000.01700503,10000.00990404,10009.26191408,10500.0,10001.0,10052.53562348,10000.01714003,10001.74354008,10000.02501003,11336.83726675,10097.991335,11000.17,10689.04448094,10689.04448094,10689.04448094,10689.04448094,10689.04448094,10348.01956206,10652.40150006,10770.52524729,10998.84073032,10001.74,10640.40150006,10640.40150006,10248.01956206,10000.02511003,11799.99950753,11185.026565,11185.026565,10542.79127718,10770.52524729,10692.83567355,11274.995277,11581.41099901,11185.0265973,11336.84163106,11931.78971323,11411.91651999,11931.78974509,12553.3796478,11927.23950709,11336.84172288,10000.00365963,10000.00929235,10000.01055618,10000.01081822,10000.01081822,10948.81616703,11336.84175045,10885.20673989,10770.52551448,10250.47354303,10250.47354303,10864.24583675,10885.20673989,10770.52661225,10009.26250916,10999.99847469,10999.9986932,10745.4333978,10086.67195845,10005.99557746,10009.26264851,10770.52903087,10330.0,10932.1776112,10000.0113073,10000.00628353,10000.0001936,10000.00002735,9982.4175951,9999.99964767,9982.41760604,9975.31942691,9903.45878492,9903.45878492,9975.31942691
