,2015-06-30,2015-07-31,2015-08-31,2015-09-30,2015-10-31,2015-11-30,2015-12-31,2016-01-31,2016-02-29,2016-03-31,2016-04-30,2016-05-31,2016-06-30,2016-07-31,2016-08-31,2016-09-30,2016-10-31,2016-11-30,2016-12-31,2017-01-31,2017-02-28,2017-03-31,2017-04-30,2017-05-31,2017-06-30,2017-07-31,2017-08-31,2017-09-30,2017-10-31,2017-11-30,2017-12-31,2018-01-31,2018-02-28,2018-03-31,2018-04-30,2018-05-31,2018-06-30,2018-07-31,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,2021-02-28,2021-03-31,2021-04-30,2021-05-31,2021-06-30,2021-07-31,2021-08-31,2021-09-30,2021-10-31
43,199999.999118,199999.999118,206027.9746793205,206027.9746793205,234998.78766035373,215000.99957864,230299.45510733456,215000.99957864,203433.99957864,203433.99957864,200004.99957864,200000.49167842063,217050.20568818625,279997.88337998,280000.4916784206,250000.997984,280000.9888564434,280087.9933619,285035.561671,285035.561671,312387.4663594253,251466.36526877416,252462.77141855823,309999.97759541945,330350.66468050145,350913.53125792777,325350.66468050145,321303.70678726555,306276.27225139993,269419.347960953,254248.45390694,252556.999475,254248.45390694,267419.34797095304,281379.77284689125,275000.0000100156,275000.0000100156,281379.77284689125,288037.20324839576,306276.27226139995,281379.77284689125,233252.0975763064,224999.999916,216905.687,208142.01139432,222538.857970168,233835.18754269448,235673.0217097845,233074.98390318904,232992.71302589405,231076.1681269716,231554.5346131193,285716.0418136368,254248.45391694,228975.1681269716,226775.16812697164,240550.00188041,227716.582478248,216770.1681269816,225904.23865687192,212731.7008292572,199999.994393,199999.996577,199999.994393,199102.3098963216,200001.0,200000.997039,200000.997039,199999.99746211088,199999.99746211088,197318.21528266935,197208.19291741285,197262.32663146063,198795.76739062672,197570.95525471336,196919.68973512595,191967.08537337623
44,199999.998960599,199999.998960599,203435.791453,205006.1796887055,232968.39058654936,210000.59643,229814.40350306968,210000.59643,200004.99957864,200004.99957864,200000.99085847248,199999.99936878,216455.87182842827,250000.0,279997.88337998,250000.0,280000.4916784206,280000.9711279814,280648.11175699724,280648.11175699724,310648.11175699724,250001.587123,250999.9871795,300000.0545265061,314807.79697100003,350001.4879696227,314807.79697100003,314807.79697100003,273653.28515376314,264617.2888097323,252556.999475,250969.99963118756,250000.0,254248.45391694,275000.0000100156,259219.347970953,258219.347970953,275000.0000100156,281379.77284689125,281379.77284689125,275000.0000100156,229999.999086,217929.249372,216206.335447026,207437.97,218676.4374533564,233038.1233675473,233031.87901585043,231076.1681169706,231076.1681169706,221056.92702767716,229575.1681269716,274999.99949832,253513.0756859572,225193.82223778963,218738.06714465705,236889.50223778965,224959.0022377896,211738.06719675387,215670.1681269816,207881.82031850703,199999.991348,199999.994393,199580.321715139,197655.82701249287,200000.997039,200000.10703597133,200000.10703597133,199999.996577,199580.321715139,197262.32663146063,196919.68973512595,196919.68973512595,197967.09387337623,197262.32663146063,192000.0,190902.96222951243
45,199999.99895,199999.99895,199999.99958,203435.791453,231333.7844962156,205006.1796887055,224920.54322447663,203555.35132,199999.99958,200000.99085847248,199999.99958,199999.998960599,215090.1757360137,242652.98916,250000.0,249999.999118,279997.88337998,280000.4916784206,280087.9933619,280087.9933619,309999.97759541945,250000.997984,250001.587123,284954.9397792848,309999.97759541945,330350.66468050145,309899.9775954195,284429.085375345,269419.347960953,254248.45390694,250969.99963118756,250350.66468050145,247960.47871281332,251748.9692676353,264419.34797095304,254248.45391694,254248.45391694,254248.45391694,275000.0000100156,275000.0000100156,254248.45391694,227929.249372,216905.687,207437.97,206830.978746442,213097.040778342,223273.89529361523,207881.81629685077,218499.3136206582,227399.411021213,212388.73223775963,217025.7042252939,273191.31140370446,250000.0070459713,218899.99605201,217470.772989378,228544.3627340553,217870.1681269816,207881.82031850703,207881.82031850703,201738.06719675387,199580.321715139,199999.991348,198861.93477502145,197570.95525471336,200000.10703597133,199999.99746211088,199999.99746211088,199999.994393,197570.95525471336,197208.19291741285,196388.9048367505,196021.97099305125,197570.95525471336,196919.68973512595,191967.07537337625,189000.489450538
46,199999.99895,199999.99895,199999.99936878,199999.99958,215000.99957864,203433.99957864,224624.6238297231,203433.99957864,199999.99936878,199999.99958,199999.99936878,199999.99810418,211851.54189450276,232968.39058654936,244911.03045105605,249999.999118,269263.29586898565,271998.97526691045,280000.4916784206,280000.4916784206,285035.561671,250000.0,250000.997984,274663.97647270747,299902.24,314807.79697100003,306453.0359771586,267514.9702011797,265589.27020117966,250000.88312798136,250000.0,250000.0,238299.53162328387,250000.00001,264331.42790235206,252244.36717268883,250000.00001,253419.34797095295,254248.45391694,254248.45391694,250000.00001,226195.9633781409,212676.48753781035,201147.573829442,200892.10996983288,208142.01139432,222911.040778342,207437.97,214803.165537255,207881.82031850703,208891.63213661147,212988.73223775963,254248.45391694,230151.7555529526,218738.06714465705,213686.183568468,221305.05724361903,212361.32360141704,206303.2633084973,201738.06719675387,200000.10703597133,198861.93477502145,199580.321715139,197655.82701249287,197318.21528266935,199999.99746211088,199999.996577,199999.996577,199580.321715139,197318.21528266935,196919.68973512595,196021.97099305125,194767.10827337627,197262.32663146063,196021.97099305125,189381.26106957803,188297.68427569763
47,199999.99895,199999.99895,199999.999118,199999.99936878,210000.59643,199999.99958,215000.99957864,199999.99958,199999.999118,199999.99936878,199999.998960599,193999.799878038,209999.99449514,231476.1519290365,242652.98916,249999.99867700005,250088.66214050143,250696.00586898564,250001.587123,263088.43012897926,280087.9933619,249999.999118,250000.0,274143.2255395752,271879.0725395752,309999.97759541945,284732.64,254248.45390694,254248.45390694,250000.0,245702.230355816,232968.39058654936,232968.39058654936,247960.4788037013,262613.6281024704,250000.00001,240246.5692676353,250000.00001,250000.00001,250000.00001,245341.94468060543,212676.48753781035,209401.65273017707,200782.19517837677,200782.19517837677,207437.97,207437.97,200026.086817884,207881.82031850703,207580.5217097845,207881.82031850703,207881.82031850703,250000.0070459713,228975.1681269716,209998.6390649,211975.18087474,218970.16812697164,211738.06719675387,200000.10703597133,200000.10703597133,199999.99746211088,197655.82701249287,198861.93477502145,197570.95525471336,197262.32663146063,199999.996577,199999.994393,199999.994393,197655.82701249287,197262.32663146063,196364.29632464505,192737.1226733763,190483.18417742575,196919.68973512595,189749.03433179075,188297.68427569763,187068.19559
48,199999.99895,199999.99895,199999.998960599,199999.999118,203433.99957864,199999.99936878,210000.59643,199999.99936878,199999.998960599,199999.998960599,199999.99810418,181465.28517611,200004.99957864,229721.2652802191,232968.39058654936,249999.99867700005,250001.587123,250001.587123,250000.997984,250001.587123,250001.587123,249999.999118,250000.0,273596.0016036242,271116.36185111944,299902.24,278125.45836902736,250000.0,250000.0,243653.28515376316,236963.01669895888,232319.5131462262,224849.29137617617,244459.90423339856,254248.45391694,248436.36893033743,237281.7172495472,238680.5692676353,246419.347970953,246419.347970953,245300.06800562624,210186.3318581444,209000.004,200000.91292766336,200000.91292766336,200782.19517837677,202769.39440992,200000.91292766336,207437.97,207437.97,207437.97002,207437.97002,230990.95770141893,219843.8222377896,207881.82031850703,209998.6390649,211738.06719675387,210332.40976348895,199999.99746211088,199999.99746211088,199999.996577,197570.95525471336,197655.82701249287,197436.11483965,197208.19291741285,199999.994393,199580.321715139,199580.321715139,197570.95525471336,197208.19291741285,196021.97099305125,190589.79621631576,188297.68427569763,196021.97099305125,188297.68427569763,187068.19559,185852.59372197744
49,199999.9958,199999.9958,199999.99895,199999.998960599,199999.99958,199999.999118,203433.99957864,199999.999118,199999.9974863373,199999.99810418,193999.799878038,175143.76316405096,200000.99085847248,204625.8392443873,230000.04929018364,247793.51664924,250000.997984,250000.997984,250000.0,250000.997984,250000.997984,249999.99867700005,249999.999118,266862.5807128614,255103.46044887876,274039.86185111944,268313.04130117974,245467.98549192777,247236.69490461127,236963.01669895888,232968.39058654936,226718.5439836444,216282.1881418868,232968.39058654936,250000.00001,241418.9692676353,232968.39058654936,232968.39058654936,237465.5772676353,245524.2644106272,234494.64017764348,209616.22154817707,207437.97,193623.2333377596,196769.7854032685,200000.91292766336,202676.4374533564,200000.1,200026.086817884,205354.566772798,200026.08683788404,200000.91294766337,229575.1681269716,207881.82031850703,205862.16937516053,207881.82031850703,209998.6390649,209998.6390649,199999.996577,199999.996577,199999.994393,197318.21528266935,197570.95525471336,197318.21528266935,196919.68973512595,199580.321715139,197655.82701249287,197655.82701249287,197318.21528266935,196919.68973512595,195734.61103595048,188297.68427569763,187068.19559,193791.66422733496,187068.19559,185852.59372197744,177500.04816640905
50,199999.993788206,199999.993788206,199999.99895,199999.99895,199999.99936878,199999.998960599,199999.99958,199999.998960599,199999.7505803744,198401.0082,191999.981618438,169999.99640899998,199999.99936878,200000.99085847248,229922.8890609143,242652.98916,250000.0,250000.0,249999.999118,250000.0,250000.0,249999.99867700005,249999.999118,254248.45390694,254248.45390694,268444.9975395752,254248.45390694,244122.72233692973,246807.999685,236699.99958,232267.27784048577,221832.1425633468,210579.565631664,224214.66178541677,241418.9692676353,232968.39058654936,208501.71072549623,231681.73824954717,232968.39058654936,237465.5772676353,234322.0772676353,209000.004,200782.19517837677,193589.37331670383,195342.2333377596,200000.0,200000.91292766336,199999.991348,200000.91292766336,202388.23223775963,200000.91294766337,200000.10703597133,220431.49127367305,200000.91294766337,200000.10703597133,200000.10703597133,207881.82031850703,207881.82031850703,199999.994393,199999.994393,199999.991348,197262.32663146063,197318.21528266935,197262.32663146063,196021.97099305125,197655.82701249287,197570.95525471336,197570.95525471336,197262.32663146063,196398.64299523475,192654.44534386575,187068.19559,185852.59372197744,190044.55060346908,185852.59372197744,180962.03725816775,177328.30765968
51,199999.9930690024,199999.9930690024,199999.99895,199999.99895,199999.999118,199999.99895,199999.99936878,199999.99895,194818.18440853,194818.18440853,169999.99640899998,169032.99350958393,199999.998960599,200000.0492901836,229751.44446724735,236289.66214050143,249999.999118,249999.999118,249999.999118,249999.999118,249999.999118,246559.861671,249999.99867700005,250001.587123,250000.0,254248.45390694,250000.0,237786.8347316343,235893.44761665585,234782.7601171577,227026.39221943336,216711.69359026552,204246.0949890002,216282.18815188677,232968.39058654936,222587.20578561505,206336.1345090002,208500.83065814723,224821.51541532564,232968.19581787108,233053.72822746128,207437.97,200000.91292766336,193335.44282943627,193335.44282943627,199842.23223775963,200000.1,199899.994704175,200000.1066031901,200026.086817884,200000.10703597133,199999.996577,217343.82223778963,200000.10703597133,199999.99706211087,199999.99706211087,200000.10703597133,200000.10703597133,199999.991348,199999.991348,199580.321715139,197208.19291741285,197262.32663146063,197208.19291741285,194519.10501165368,197570.95525471336,197318.21528266935,197318.21528266935,197208.19291741285,196021.97099305125,188732.78778073663,186957.7899630465,180620.7721623312,188297.68427569763,177328.30765968,177328.30765968,175600.0
52,199999.9738318876,199999.9738318876,199999.99895,199999.99895,199999.998960599,199999.99895,199999.999118,199999.99895,193999.799878038,193999.799878038,169032.99350958393,168000.03138059436,199999.99810418,199999.998960599,224538.11175699724,232968.39058654936,249999.999118,249999.999118,249999.99867700005,249999.999118,249999.999118,242652.95814188675,249999.99867700005,250000.997984,246843.14071281333,250000.0,239950.34446675243,232968.39058654936,233027.4833145994,232968.39058654936,218474.7,216282.1881418868,203502.71949029493,210039.17548298373,224044.449965322,209541.77530900025,205414.80482788116,207437.97,207437.97,222822.87615699385,232419.347970953,204419.347970953,194054.26161609567,190633.0896091671,190684.19240095245,193214.69324214628,196288.2322377597,199786.66285576,199999.994393,200000.91292766336,199999.996577,199999.994393,207881.82031850703,199999.997196,199999.996577,199999.996577,199999.99746211088,199999.99746211088,199580.321715139,199580.321715139,198861.93477502145,196919.68973512595,197208.19291741285,196919.68973512595,188297.68427569763,197318.21528266935,197262.32663146063,197262.32663146063,196919.68973512595,195734.4880359505,188297.68427569763,185852.59372197744,179700.0,187068.19559,176126.34319948085,175275.00569414673,172038.06719675387
53,199999.95023,199999.95023,199999.9958,199999.99895,199999.99895,199999.99895,199999.998960599,199999.99895,189999.9930690024,191999.981618438,167449.999337219,167449.999337219,193999.799878038,199999.99584146,219271.80823576375,229911.8684428488,249999.99867700005,249999.99867700005,249999.99867700005,249999.99867700005,249999.99867700005,232968.39058654936,246559.861671,250000.0,244678.54683416,244113.1566354938,232968.39058654936,232726.523732546,232968.39058654936,229780.00898794056,217657.1881418868,204898.09498900015,203467.98549192777,204898.09500900024,216282.19517837677,206779.28500650905,203502.7195002949,205195.1345090002,205647.7486048745,221195.12450900025,221195.12450900025,204381.34814794103,193424.4620389363,190007.42729,190633.0896091671,190633.0896091671,193912.3206175521,198861.93477502145,199999.991348,200000.10703597133,199999.994393,199999.991348,207437.97002,199999.996577,199999.994393,199999.994393,199999.996577,199999.996577,199465.3950115379,198861.93477502145,197655.82701249287,196021.97099305125,196919.68973512595,196021.97099305125,187252.5937219774,197262.32663146063,197208.19291741285,197208.19291741285,196021.97099305125,188297.68427569763,187068.19559,180034.3098963216,178034.30989632162,185852.59372197744,175358.280347,174000.04816640908,170034.3431132476
54,199999.94847664097,199999.94847664097,199999.9930690024,199999.9958,199999.99895,199999.99895,199999.99895,199999.99895,184138.29669575047,180382.43318472445,164997.84001751,164997.84001751,190790.28517611,193999.799878038,208658.52457315853,224538.11175699724,249999.99867700005,249999.99867700005,246006.75396029488,249999.99867700005,249999.99867700005,230292.22555905205,239602.95814188675,249999.999118,238559.6210114602,236405.02814188672,232790.4661403392,232203.02814188675,229980.02814188672,228682.1881418868,214772.3992040032,203502.71949029493,200998.71270367148,203502.7195002949,212646.7353090002,203502.7195002949,203467.98550192776,204129.4685479836,205195.1345090002,216785.86373676275,220523.747312,200782.19517837677,190007.42729,187068.19559,187068.19559,188687.7782866997,193214.69324214628,193912.3206175521,199899.994704175,199999.996577,199999.991348,198861.93477502145,200000.91294766337,199999.994393,199999.991348,199999.991348,199999.994393,199999.994393,198861.93477502145,197655.82701249287,197570.95525471336,188297.68427569763,196021.97099305125,194075.3882691918,187068.19559,197208.19291741285,196919.68973512595,196919.68973512595,195734.4880359505,187068.19559,185852.59372197744,177328.30765968,177328.30765968,177328.30765968,172038.06719675387,172038.06719675387,169031.99351958392
55,199999.9457940509,199999.9457940509,199999.9738318876,199999.9930690024,199999.99895,199999.9958,199999.99895,199999.9958,183283.16709891823,169999.99640899998,161000.2307248175,159674.8720636411,181800.23138059437,180000.98785644336,204625.8392443873,223000.04929018364,242652.98916,242652.98916,242652.98916,242652.95814188675,242652.95814188675,230000.4916784207,232968.39058654936,249999.999118,237033.02442423825,233874.7,232618.02814188672,223874.7,226965.38890828827,221329.58717695405,204898.09498900015,203467.98549192777,200479.89535630413,203467.98550192776,210084.9662188304,203467.98550192776,201130.4510657641,203502.7195002949,203502.7195002949,215296.11343954265,217523.58561100217,200000.91292766336,187068.19559,185589.64311804148,185870.217611,187068.19559,189610.11441579228,193888.23223775963,199786.66285576,199999.994393,198861.93477502145,197655.82701249287,200000.10703597133,199999.991348,199998.767196,199998.767196,199999.991348,199999.991348,197655.82701249287,197570.95525471336,197318.21528266935,188137.21285595547,191616.08509172333,188297.68427569763,184695.4560962358,196919.68973512595,196021.97099305125,196021.97099305125,188434.3098963216,185852.59372197744,181434.3098963216,173000.04816640908,172038.06719675387,175034.30989632162,170034.30989632162,170034.3431132476,163400.0
56,199999.8284871969,199999.8284871969,199999.95023,199999.9738318876,199999.99895,199999.9930690024,199999.99895,199999.9930690024,177348.4971917202,169032.99350958393,159999.98306900237,157900.16916,176083.44808,176073.36115001567,203502.71949029493,219271.80823576375,232968.39058654936,232968.39058654936,232968.39058654936,232968.39058654936,232968.39058654936,207279.1395676804,230667.73962579155,249999.99867700005,236405.02814188672,232968.39058654936,232082.12912816016,203502.71949029493,226000.9508513826,218674.7,203502.71949029493,200998.71270367148,198374.7,201129.64433306412,208796.077483864,201130.45096226412,200998.71271367147,203467.98550192776,203467.98550192776,207437.97,209000.004,195297.7097597105,187063.573829442,180300.79495763528,185589.64311804148,185589.64311804148,187252.59371197745,193081.3187192963,198861.93477502145,199999.991348,197655.82701249287,197318.21528266935,199999.997186,198861.93477502145,198861.93477502145,198861.93477502145,199580.321715139,199580.321715139,197570.95525471336,197318.21528266935,197262.32663146063,187252.5937219774,188297.68427569763,187252.5937219774,181340.84913052447,196021.97099305125,192434.3098963216,195011.11702924536,188297.68427569763,185007.67482154485,180364.15472690135,172038.06719675387,170000.04816640908,172699.99999999997,170000.04816640908,169031.99351958392,162706.2176786125
57,199999.7505803744,199999.7505803744,199999.94847664097,199999.95023,199999.9958,199999.9738318876,199999.99895,199999.9738318876,172915.7961325639,167449.999337219,157900.16916,157301.87296017376,175143.76316405096,169031.99350958393,200998.71270367148,204625.8388243873,229961.92341797924,229776.5319413468,229696.7241709568,229836.17835971844,230016.0616671406,204997.88337998,230000.4916784207,249999.99867700005,233874.7,232641.54854351928,223874.7,203375.50938090528,218674.7,203502.71949029493,203467.98549192777,200473.61800730616,195357.38364586615,200998.71271367147,203502.7195002949,200998.71271367147,200782.19517837677,201998.94164117277,201130.45349622317,204364.00832307397,207437.97,193737.43748095253,186642.25839275963,177932.22294373906,177932.2891412286,177932.2912125,187068.19559,190119.0501084799,197655.82657971163,198861.93477502145,197318.21528266935,197208.19291741285,199999.996577,197655.82701249287,197655.82701249287,197655.82701249287,198861.93477502145,198861.93477502145,197318.21528266935,197262.32663146063,197208.19291741285,187068.19559,187252.5937219774,187068.19559,172290.56008042983,194634.3098963216,191849.9093548847,188434.3098963216,187068.19559,184434.3098963216,177328.30765968,169031.99351958392,169031.99351958392,172038.06719675387,169669.07163144162,163400.0,161300.09703
58,196999.9864381962,196999.9864381962,199999.8284871969,199999.94847664097,199999.9930690024,199999.95023,199999.9958,199999.94847664097,170277.50782479523,164997.84001751,156008.04189459607,154178.316118,169032.99350958393,167886.09139815596,200000.99085847248,203502.71949029493,229406.44340315857,224538.11175699724,204997.88337998,219996.37444315857,230000.4916784207,203502.71949029493,229001.3249105723,248974.7,232968.39058654936,232559.62101146017,220199.9989122,200998.71270367148,203502.71949029493,203467.98549192777,200998.71270367148,198474.7,187068.19558,198274.7,203467.98550192776,200782.19517837677,198237.696981,201454.5502627172,200782.19517837677,203502.7195002949,204364.00832307397,190120.42729,185589.64311804148,176419.347970953,177579.0249576353,176299.0249576353,186601.7893256368,188676.43745335637,193912.3206175521,197655.82701249287,197208.19291741285,196021.97099305125,199999.994393,197318.21528266935,197318.21528266935,197570.95525471336,197655.82701249287,197655.82701249287,197262.32663146063,197208.19291741285,196919.68973512595,183389.64473055347,187068.19559,183390.84913052444,171905.20519841983,188297.68427569763,188297.68427569763,188297.68427569763,185852.59372197744,182077.5386559058,173001.04816640908,166166.184301966,161717.6794565195,170000.04816640908,169031.99351958392,161300.09703,157738.10587866107
59,196999.98554141837,196999.98554141837,199999.7505803744,199999.8284871969,199999.9738318876,199999.94847664097,199999.9930690024,199999.7505803744,169999.99640899998,159999.98306900237,154489.1271367992,153246.07389805664,167449.999337219,167449.999337219,199999.998960599,200998.71270367148,224538.11175699724,219271.80823576375,203502.71949029493,204997.88337998,216599.55299315852,203375.6185429873,218406.9635125379,248046.50131313023,232813.3674449284,204997.88337998,213639.051714638,200000.0545265061,203467.98549192777,203375.50938090528,200473.61800730616,195357.38364586615,184772.19882600312,195357.38364586615,201130.44286226408,198237.696981,197415.91686936244,201130.4510657641,199869.9464539928,203467.98550192776,204176.48753781035,187068.19559,184419.347970953,169031.99351958392,172296.01508918015,172695.817611,185589.64311804148,187252.59371197745,193888.23223775963,197318.21528266935,193912.3206175521,193912.3206175521,199999.991348,197208.19291741285,197262.32663146063,197318.21528266935,197570.95525471336,197570.95525471336,197208.19291741285,196919.68973512595,196021.97099305125,180099.985258,185814.94242170724,182710.4656393722,169031.99351958392,187068.19559,187068.19559,187068.19559,184102.19584847125,177328.30765968,172290.56008042983,160900.0,161213.36740602396,169031.99351958392,164025.7708852162,157738.10587866107,150000.1
60,196999.97310039596,196999.97310039596,193999.799878038,199999.7505803744,199999.95023,199999.7505803744,199999.9738318876,193999.799878038,169032.99350958393,157900.16916,154178.316118,152149.99706,164997.84001751,164997.84001751,199999.99584146,200000.99085847248,220000.04929018364,217755.1982629139,203375.6185429873,203502.71949029493,210544.2379874316,202083.1482170177,204997.88337998,246559.861671,230283.706766,203502.71949029493,203502.71949029493,194667.7244468602,203375.50938090528,200998.71270367148,189375.50938090528,187375.2349445663,182374.66230135428,187068.19558,200998.71271367147,195357.38365586617,195357.38365586617,200998.71271367147,198998.7127136715,200782.19517837677,203502.7195002949,185589.64311804148,180300.79495763528,164997.84002750998,169976.1222752855,169031.99351958392,179166.90204138606,187068.19559,193022.0718488163,197208.19291741285,192977.65033083627,192977.65033083627,198861.93477502145,196021.97099305125,197208.19291741285,197262.32663146063,197318.21528266935,197318.21528266935,196919.68973512595,196417.965205258,192881.9891628121,175997.3827679366,183390.33473055344,181662.62765409003,166421.33421596469,186738.06719675387,186738.06719675387,185852.59372197744,181953.49441699,173001.04816640908,172038.06719675387,160000.09853000002,160000.09853000002,167789.98307425395,163901.47422322922,152016.29614896362,150000.00100000002
61,193999.799878038,193999.799878038,185481.06962569908,193999.799878038,199999.94847664097,193999.799878038,199999.94847664097,192379.84260984,167449.999337219,154178.316118,153246.07389805664,150129.43808,161794.2418838479,157900.16916,193999.799878038,199999.99584146,219271.80823576375,210284.1270976273,200998.71270367148,203375.6185429873,206814.9808474377,200998.71270367148,203502.71949029493,240649.64663021945,210285.29618467225,203375.50938090528,203375.50938090528,189120.67131689616,200998.71270367148,200473.61800730616,189120.67131689616,187068.19558,180000.87312798135,180000.87312798135,195974.70001,194583.15001,194383.15001,200782.19517837677,197176.48753781035,198026.5620510279,203467.98550192776,182388.2368576353,176844.32294373904,159000.004,169031.99351958392,168798.34797095298,177932.2912125,185589.64311804148,190119.0501084799,193912.3206175521,191950.72353782124,189234.54599262853,197655.82701249287,193912.3206175521,196021.97099305125,197208.19291741285,197262.32663146063,197262.32663146063,196021.97099305125,196021.97099305125,188297.68427569763,169031.99351958392,175822.54336838468,172290.56008042983,162626.304917988,186552.5937219774,185852.59372197744,177328.30765968,179116.09880237008,172290.56008042983,169031.99351958392,157738.10587866107,157738.10587866107,160000.09853000002,163300.3697462059,150524.89849573883,150000.00100000002
62,192026.6298293004,192026.6298293004,179999.99895,183124.0135480124,199999.7505803744,192379.84260984,199999.7505803744,188099.9241917202,164997.84001751,153246.07389805664,152149.99706,149999.999559,157900.16916,155298.0691699,181084.522213412,199206.13196074267,211457.3458391496,204997.88337998,200000.99085847248,200998.71270367148,204997.88337998,200000.99085847248,203375.6185429873,237934.72814188676,204997.88337998,200998.71270367148,200998.71270367148,187068.19558,200000.0545265061,194678.9835890002,187068.19558,184772.3992040032,169031.99350958393,179874.1894504293,195357.38365586617,190176.48753781035,191771.49170498736,198237.696981,195357.38365586617,197176.48753781035,203293.73208405217,176654.87294373903,169031.99351958392,151586.44527404505,168419.347970953,168371.7811088945,172695.817611,183096.2550990222,187252.59371197745,192977.65033083627,187252.59371197745,187252.59371197745,197318.21528266935,192977.65033083627,193912.3206175521,196021.97099305125,197208.19291741285,197208.19291741285,193912.3206175521,192906.4929124073,187252.5937219774,164858.27886950836,172290.56008042983,171309.3143311347,159245.36730415424,172290.56008042983,180388.25253492597,172290.56008042983,177328.30765968,172038.06719675387,162777.37247337625,155458.66032694,155458.66626729953,157738.10587866107,160000.09853000002,150000.1,150000.00100000002
63,179999.99895,179999.99895,170623.5196265604,179999.99895,193999.799878038,181982.84100306968,197996.85023,184998.78766035376,161586.980372584,152149.99706,150129.43808,148923.05758,155301.2192899,154178.30061099998,175526.36115001567,195438.749118,203502.71949029493,203502.71949029493,200000.0492901836,200000.99085847248,203502.71949029493,199999.99958,203162.60324670703,232968.39058654936,203502.71949029493,200000.0545265061,200000.0545265061,182321.20485427245,194678.9835890002,189120.67131689616,180000.87312798135,180000.87312798135,166094.13922595407,179846.87110308235,188503.8362711036,188087.9291306768,190176.48753781035,195357.38365586617,190367.30591,195357.38365586617,200782.19517837677,173401.26429275962,164997.84002750998,151132.3316715844,164997.84002750998,165800.004,169282.1951783767,179166.90204138606,187068.19559,192727.5719289208,187218.06285576,187218.06285576,197208.19291741285,187252.59371197745,192977.65033083627,193912.3206175521,196919.68973512595,196919.68973512595,192930.20913439608,188297.68427569763,187068.19559,160499.60659623097,169581.24060218144,169031.99351958392,157738.10587866107,169031.99351958392,179144.03723778966,172038.06719675387,176024.15842911962,169031.99351958392,162331.60310434332,154562.9262075428,150000.1,150000.1,157738.10587866107,150000.00100000002,150000.0
64,174211.948308641,174211.948308641,169999.99640899998,169999.99640899998,179999.99895,180415.36263830503,195250.5,179999.99895,159999.997354,150129.43808,149999.999559,147505.24886457043,154178.316118,153246.07379805666,169031.99350958393,193999.799878038,203375.83906438728,203375.83906438728,199999.99958,199999.99958,203375.6185429873,199999.998922144,200998.71270367148,231463.94799826405,203375.50938090528,199997.007795,189359.658037256,177412.8670912212,189120.67131689616,187068.19558,169031.99350958393,179960.47871281335,165395.82075187546,173059.74265017058,188087.9291306768,187068.19559,187068.19559,193668.30591,187068.19559,192474.57722683917,196809.30973006124,170523.752312,160523.752312,150523.752312,162274.55162570963,164997.84002750998,169031.99351958392,178824.26521079228,185589.64311804148,190587.86600335484,187068.19559,187068.19559,196021.97099305125,187068.19559,192127.18127295905,192977.65033083627,196218.55714100308,196021.97099305125,191891.36523596203,187252.5937219774,185089.64311804148,157738.10587866107,169031.99351958392,165997.4427679366,153499.60159623096,160634.20622701134,172290.56008042983,171131.09723778965,173001.04816640908,162112.31548856318,162112.22036931707,150000.1,150000.00100000002,150000.00100000002,150000.1,150000.00100000002,150000.0
65,172326.13602699808,172326.13602699808,167449.999337219,167449.999337219,169999.99640899998,179999.99895,193999.799878038,172986.85023,154178.316559,149999.999559,149670.09957864,146904.6446578205,153246.07389805664,149999.999559,168855.6576116516,193218.57140751628,202400.25576464407,200998.71270367148,199999.998922144,199999.998922144,200998.71270367148,199989.98027879957,200000.99085847248,230283.706766,200999.638274534,189676.4381767737,187068.19558,176000.9508513826,187068.19558,182321.20485427245,164997.84001751,169031.99350958393,164997.84001751,171082.94746987548,187068.19559,180000.87313798137,180000.87313798137,190176.48753781035,186964.32914559677,190167.30591,195524.26441062716,169031.99351958392,158420.49813637623,150000.49813637626,160476.1653778915,157335.8604939237,164997.84002750998,177932.2912125,181855.6517896597,190119.0501084799,185589.64311804148,185589.64311804148,193912.3206175521,185997.38276793656,187252.59371197745,190099.622230524,196021.97099305125,193912.3206175521,188297.68427569763,187068.19559,180099.985258,155552.5649119,164150.65144823687,165270.37108415423,150001.0,157738.10587866107,169031.99351958392,169031.99351958392,172290.56008042983,162097.42554346964,157738.10587866107,150000.00100000002,150000.00100000002,150000.00100000002,150000.00100000002,150000.00100000002,150000.0
